HDF,datetime,CCGT,OTHER,OIL,COAL,NUCLEAR
FUELHH,2022-09-22 10:00:00,17248.0,183.0,0,780,3945
FUELHH,2022-09-22 10:30:00,16763.0,170.0,0,835,3944
FUELHH,2022-09-22 11:00:00,16169.0,196.0,0,962,3942
FUELHH,2022-09-22 11:30:00,16288.0,199.0,0,969,3947
FUELHH,2022-09-22 12:00:00,16447.0,244.0,0,969,3947
FUELHH,2022-09-22 12:30:00,16679.0,237.0,0,973,3941
FUELHH,2022-09-22 13:00:00,16670.0,250.0,0,955,3942
FUELHH,2022-09-22 13:30:00,16806.0,276.0,0,868,3940
FUELHH,2022-09-22 14:00:00,17084.0,240.0,0,959,3944
FUELHH,2022-09-22 14:30:00,17408.0,238.0,0,966,3942
FUELHH,2022-09-22 15:00:00,17899.0,292.0,0,1048,3939
FUELHH,2022-09-22 15:30:00,18280.0,400.0,0,1196,3945
FUELHH,2022-09-22 16:00:00,18452.0,581.0,0,1352,3945
FUELHH,2022-09-22 16:30:00,18568.0,676.0,0,1461,3942
FUELHH,2022-09-22 17:00:00,18374.0,847.0,0,1452,3948
FUELHH,2022-09-22 17:30:00,18576.0,889.0,0,1458,3943
FUELHH,2022-09-22 18:00:00,18539.0,927.0,0,1453,3946
FUELHH,2022-09-22 18:30:00,18373.0,733.0,0,1463,3943
FUELHH,2022-09-22 19:00:00,18846.0,743.0,0,1462,3944
FUELHH,2022-09-22 19:30:00,18831.0,837.0,0,1462,3941
FUELHH,2022-09-22 20:00:00,18370.0,735.0,0,1463,3947
FUELHH,2022-09-22 20:30:00,17852.0,445.0,0,1464,3941
FUELHH,2022-09-22 21:00:00,17937.0,198.0,0,1341,3944
FUELHH,2022-09-22 21:30:00,17185.0,193.0,0,1018,3938
FUELHH,2022-09-22 22:00:00,17443.0,179.0,0,959,3937
FUELHH,2022-09-22 22:30:00,16607.0,157.0,0,973,3938
FUELHH,2022-09-22 23:00:00,15280.0,165.0,0,967,3942
FUELHH,2022-09-22 23:30:00,14549.0,161.0,0,975,3942
FUELHH,2022-09-23 00:00:00,14300.0,166.0,0,971,3943
FUELHH,2022-09-23 00:30:00,14233.0,95.0,0,971,3944
FUELHH,2022-09-23 01:00:00,14163.0,91.0,0,965,3945
FUELHH,2022-09-23 01:30:00,14209.0,108.0,0,977,3940
FUELHH,2022-09-23 02:00:00,14177.0,164.0,0,974,3943
FUELHH,2022-09-23 02:30:00,14213.0,138.0,0,976,3940
FUELHH,2022-09-23 03:00:00,13870.0,277.0,0,973,3939
FUELHH,2022-09-23 03:30:00,13927.0,281.0,0,967,3941
FUELHH,2022-09-23 04:00:00,14141.0,255.0,0,965,3940
FUELHH,2022-09-23 04:30:00,14444.0,181.0,0,973,3939
FUELHH,2022-09-23 05:00:00,15120.0,157.0,0,1115,3943
FUELHH,2022-09-23 05:30:00,15569.0,320.0,0,1355,3942
FUELHH,2022-09-23 06:00:00,16084.0,500.0,0,1464,3943
FUELHH,2022-09-23 06:30:00,17340.0,551.0,0,1473,3942
FUELHH,2022-09-23 07:00:00,18404.0,817.0,0,1471,3943
FUELHH,2022-09-23 07:30:00,18738.0,921.0,0,1468,3942
FUELHH,2022-09-23 08:00:00,18779.0,915.0,0,1464,3941
FUELHH,2022-09-23 08:30:00,18768.0,908.0,0,1467,3944
FUELHH,2022-09-23 09:00:00,18585.0,909.0,0,1467,3944
FUELHH,2022-09-23 09:30:00,18241.0,872.0,0,1469,3946
FUELHH,2022-09-23 10:00:00,17921.0,697.0,0,1469,3948
FUELHH,2022-09-23 10:30:00,17588.0,708.0,0,1468,3944
FUELHH,2022-09-23 11:00:00,16696.0,374.0,0,1470,3943
FUELHH,2022-09-23 11:30:00,16409.0,368.0,0,1471,3944
FUELHH,2022-09-23 12:00:00,16878.0,222.0,0,1470,3944
FUELHH,2022-09-23 12:30:00,16627.0,236.0,0,1470,3950
FUELHH,2022-09-23 13:00:00,16905.0,174.0,0,1469,3946
FUELHH,2022-09-23 13:30:00,16999.0,130.0,0,1470,3947
FUELHH,2022-09-23 14:00:00,16717.0,143.0,0,1465,3945
FUELHH,2022-09-23 14:30:00,16504.0,110.0,0,1467,3946
FUELHH,2022-09-23 15:00:00,16711.0,101.0,0,1464,3944
FUELHH,2022-09-23 15:30:00,16927.0,94.0,0,1464,3944
FUELHH,2022-09-23 16:00:00,16987.0,168.0,0,1457,3942
FUELHH,2022-09-23 16:30:00,17220.0,630.0,0,1464,3935
FUELHH,2022-09-23 17:00:00,17069.0,779.0,0,1463,3934
FUELHH,2022-09-23 17:30:00,17248.0,837.0,0,1462,3932
FUELHH,2022-09-23 18:00:00,17357.0,901.0,0,1467,3937
FUELHH,2022-09-23 18:30:00,17093.0,987.0,0,1463,3935
FUELHH,2022-09-23 19:00:00,16843.0,982.0,0,1464,3933
FUELHH,2022-09-23 19:30:00,16740.0,907.0,0,1468,3929
FUELHH,2022-09-23 20:00:00,16801.0,735.0,0,1458,3930
FUELHH,2022-09-23 20:30:00,16046.0,569.0,0,1465,3933
FUELHH,2022-09-23 21:00:00,16400.0,388.0,0,1467,3939
FUELHH,2022-09-23 21:30:00,16108.0,145.0,0,1347,3940
FUELHH,2022-09-23 22:00:00,16155.0,133.0,0,1020,3938
FUELHH,2022-09-23 22:30:00,15523.0,271.0,0,942,3938
FUELHH,2022-09-23 23:00:00,15032.0,286.0,0,963,3940
FUELHH,2022-09-23 23:30:00,14475.0,214.0,0,974,3941
FUELHH,2022-09-24 00:00:00,14212.0,152.0,0,976,3944
FUELHH,2022-09-24 00:30:00,13880.0,118.0,0,973,3940
FUELHH,2022-09-24 01:00:00,13870.0,147.0,0,973,3938
FUELHH,2022-09-24 01:30:00,13807.0,188.0,0,979,3937
FUELHH,2022-09-24 02:00:00,13790.0,125.0,0,981,3943
FUELHH,2022-09-24 02:30:00,13352.0,87.0,0,906,3941
FUELHH,2022-09-24 03:00:00,13373.0,96.0,0,714,3940
FUELHH,2022-09-24 03:30:00,12960.0,85.0,0,782,3941
FUELHH,2022-09-24 04:00:00,12835.0,88.0,0,782,3938
FUELHH,2022-09-24 04:30:00,12646.0,86.0,0,751,3940
FUELHH,2022-09-24 05:00:00,12890.0,85.0,0,752,3936
FUELHH,2022-09-24 05:30:00,12651.0,85.0,0,748,3941
FUELHH,2022-09-24 06:00:00,13228.0,96.0,0,649,3942
FUELHH,2022-09-24 06:30:00,13728.0,86.0,0,638,3945
FUELHH,2022-09-24 07:00:00,14672.0,104.0,0,826,3946
FUELHH,2022-09-24 07:30:00,15007.0,155.0,0,972,3946
FUELHH,2022-09-24 08:00:00,15256.0,206.0,0,961,3948
FUELHH,2022-09-24 08:30:00,15495.0,447.0,0,926,3945
FUELHH,2022-09-24 09:00:00,15472.0,438.0,0,961,3947
FUELHH,2022-09-24 09:30:00,15504.0,207.0,0,973,3946
FUELHH,2022-09-24 10:00:00,15425.0,113.0,0,969,3947
FUELHH,2022-09-24 10:30:00,15399.0,135.0,0,971,3946
FUELHH,2022-09-24 11:00:00,15282.0,103.0,0,914,3943
FUELHH,2022-09-24 11:30:00,15192.0,92.0,0,902,3946
FUELHH,2022-09-24 12:00:00,15225.0,89.0,0,888,3948
FUELHH,2022-09-24 12:30:00,14874.0,89.0,0,877,3948
FUELHH,2022-09-24 13:00:00,14745.0,105.0,0,751,3944
FUELHH,2022-09-24 13:30:00,14931.0,95.0,0,717,3947
FUELHH,2022-09-24 14:00:00,14531.0,99.0,0,787,3943
FUELHH,2022-09-24 14:30:00,14446.0,92.0,0,898,3942
FUELHH,2022-09-24 15:00:00,14681.0,90.0,0,953,3941
FUELHH,2022-09-24 15:30:00,14076.0,107.0,0,963,3938
FUELHH,2022-09-24 16:00:00,15426.0,92.0,0,963,3941
FUELHH,2022-09-24 16:30:00,16027.0,146.0,0,947,3935
FUELHH,2022-09-24 17:00:00,15978.0,131.0,0,858,3936
FUELHH,2022-09-24 17:30:00,16417.0,401.0,0,874,3941
FUELHH,2022-09-24 18:00:00,16442.0,529.0,0,971,3935
FUELHH,2022-09-24 18:30:00,16618.0,540.0,0,972,3933
FUELHH,2022-09-24 19:00:00,16590.0,687.0,0,970,3936
FUELHH,2022-09-24 19:30:00,16854.0,626.0,0,975,3938
FUELHH,2022-09-24 20:00:00,16953.0,543.0,0,977,3937
FUELHH,2022-09-24 20:30:00,16917.0,482.0,0,974,3936
FUELHH,2022-09-24 21:00:00,16688.0,413.0,0,976,3938
FUELHH,2022-09-24 21:30:00,16018.0,339.0,0,973,3941
FUELHH,2022-09-24 22:00:00,16001.0,348.0,0,973,3941
FUELHH,2022-09-24 22:30:00,15149.0,260.0,0,971,3939
FUELHH,2022-09-24 23:00:00,13591.0,235.0,0,948,3945
FUELHH,2022-09-24 23:30:00,12825.0,220.0,0,810,3946
FUELHH,2022-09-25 00:00:00,11961.0,149.0,0,821,3943
FUELHH,2022-09-25 00:30:00,11623.0,107.0,0,729,3945
FUELHH,2022-09-25 01:00:00,11740.0,91.0,0,505,3935
FUELHH,2022-09-25 01:30:00,11995.0,107.0,0,392,3941
FUELHH,2022-09-25 02:00:00,12142.0,89.0,0,250,3950
FUELHH,2022-09-25 02:30:00,11629.0,88.0,0,230,3948
FUELHH,2022-09-25 03:00:00,11494.0,91.0,0,235,3942
FUELHH,2022-09-25 03:30:00,11281.0,87.0,0,234,3940
FUELHH,2022-09-25 04:00:00,11262.0,95.0,0,239,3940
FUELHH,2022-09-25 04:30:00,11153.0,92.0,0,237,3944
FUELHH,2022-09-25 05:00:00,11034.0,86.0,0,231,3944
FUELHH,2022-09-25 05:30:00,10609.0,90.0,0,240,3945
FUELHH,2022-09-25 06:00:00,10982.0,107.0,0,245,3947
FUELHH,2022-09-25 06:30:00,11377.0,87.0,0,276,3947
FUELHH,2022-09-25 07:00:00,11681.0,93.0,0,301,3949
FUELHH,2022-09-25 07:30:00,11942.0,107.0,0,438,3951
FUELHH,2022-09-25 08:00:00,11669.0,113.0,0,495,3952
FUELHH,2022-09-25 08:30:00,12009.0,123.0,0,498,3953
FUELHH,2022-09-25 09:00:00,11975.0,116.0,0,499,3949
FUELHH,2022-09-25 09:30:00,12018.0,172.0,0,491,3952
FUELHH,2022-09-25 10:00:00,11907.0,155.0,0,438,3953
FUELHH,2022-09-25 10:30:00,11769.0,123.0,0,262,3951
FUELHH,2022-09-25 11:00:00,11780.0,124.0,0,234,3945
FUELHH,2022-09-25 11:30:00,11884.0,128.0,0,240,3941
FUELHH,2022-09-25 12:00:00,11992.0,169.0,0,379,3940
FUELHH,2022-09-25 12:30:00,11891.0,330.0,0,442,3941
FUELHH,2022-09-25 13:00:00,11762.0,286.0,0,452,3942
FUELHH,2022-09-25 13:30:00,11699.0,398.0,0,452,3943
FUELHH,2022-09-25 14:00:00,11950.0,423.0,0,445,3944
FUELHH,2022-09-25 14:30:00,11822.0,414.0,0,423,3944
FUELHH,2022-09-25 15:00:00,12613.0,415.0,0,383,3942
FUELHH,2022-09-25 15:30:00,13050.0,413.0,0,331,3940
FUELHH,2022-09-25 16:00:00,12807.0,417.0,0,311,3942
FUELHH,2022-09-25 16:30:00,13146.0,423.0,0,289,3942
FUELHH,2022-09-25 17:00:00,13285.0,393.0,0,263,3943
FUELHH,2022-09-25 17:30:00,13745.0,370.0,0,366,3942
FUELHH,2022-09-25 18:00:00,13806.0,308.0,0,410,3946
FUELHH,2022-09-25 18:30:00,13636.0,313.0,0,348,3950
FUELHH,2022-09-25 19:00:00,13028.0,308.0,0,236,3948
FUELHH,2022-09-25 19:30:00,12060.0,269.0,0,191,3950
FUELHH,2022-09-25 20:00:00,10905.0,114.0,0,0,3943
FUELHH,2022-09-25 20:30:00,9587.0,94.0,0,0,3938
FUELHH,2022-09-25 21:00:00,7166.0,113.0,0,0,3938
FUELHH,2022-09-25 21:30:00,5739.0,123.0,0,0,3947
FUELHH,2022-09-25 22:00:00,5050.0,121.0,0,0,3945
FUELHH,2022-09-25 22:30:00,4177.0,97.0,0,0,3947
FUELHH,2022-09-25 23:00:00,3622.0,107.0,0,0,3943
FUELHH,2022-09-25 23:30:00,3659.0,126.0,0,0,3946
FUELHH,2022-09-26 00:00:00,3739.0,93.0,0,0,3949
FUELHH,2022-09-26 00:30:00,3722.0,93.0,0,0,3947
FUELHH,2022-09-26 01:00:00,3721.0,96.0,0,0,3947
FUELHH,2022-09-26 01:30:00,3683.0,88.0,0,0,3952
FUELHH,2022-09-26 02:00:00,3596.0,101.0,0,0,3947
FUELHH,2022-09-26 02:30:00,3489.0,92.0,0,0,3952
FUELHH,2022-09-26 03:00:00,3533.0,103.0,0,0,3949
FUELHH,2022-09-26 03:30:00,3487.0,92.0,0,0,3954
FUELHH,2022-09-26 04:00:00,3534.0,101.0,0,0,3945
FUELHH,2022-09-26 04:30:00,3674.0,90.0,0,0,3946
FUELHH,2022-09-26 05:00:00,3940.0,119.0,0,0,3937
FUELHH,2022-09-26 05:30:00,5097.0,106.0,0,0,3940
FUELHH,2022-09-26 06:00:00,6364.0,116.0,0,0,3940
FUELHH,2022-09-26 06:30:00,7309.0,125.0,0,0,3941
FUELHH,2022-09-26 07:00:00,9411.0,143.0,0,0,3940
FUELHH,2022-09-26 07:30:00,10638.0,164.0,0,0,3940
FUELHH,2022-09-26 08:00:00,11100.0,168.0,0,0,3940
FUELHH,2022-09-26 08:30:00,11104.0,212.0,0,0,3940
FUELHH,2022-09-26 09:00:00,10777.0,209.0,0,0,3934
FUELHH,2022-09-26 09:30:00,10687.0,314.0,0,0,3941
FUELHH,2022-09-26 10:00:00,10242.0,255.0,0,0,3940
FUELHH,2022-09-26 10:30:00,9548.0,153.0,0,0,3944
FUELHH,2022-09-26 11:00:00,8216.0,114.0,0,0,3947
FUELHH,2022-09-26 11:30:00,8011.0,112.0,0,0,3942
FUELHH,2022-09-26 12:00:00,7770.0,98.0,0,18,3943
FUELHH,2022-09-26 12:30:00,7519.0,93.0,0,61,3944
FUELHH,2022-09-26 13:00:00,7728.0,108.0,0,88,3942
FUELHH,2022-09-26 13:30:00,7643.0,89.0,0,104,3944
FUELHH,2022-09-26 14:00:00,7464.0,100.0,0,194,3941
FUELHH,2022-09-26 14:30:00,7260.0,104.0,0,369,3943
FUELHH,2022-09-26 15:00:00,8364.0,96.0,0,339,3944
FUELHH,2022-09-26 15:30:00,8899.0,94.0,0,330,3941
FUELHH,2022-09-26 16:00:00,11336.0,92.0,0,348,3941
FUELHH,2022-09-26 16:30:00,12570.0,127.0,0,288,3939
FUELHH,2022-09-26 17:00:00,14134.0,126.0,0,0,3939
FUELHH,2022-09-26 17:30:00,14206.0,330.0,0,0,3943
FUELHH,2022-09-26 18:00:00,14162.0,335.0,0,0,3943
FUELHH,2022-09-26 18:30:00,14438.0,356.0,0,0,3944
FUELHH,2022-09-26 19:00:00,14753.0,324.0,0,0,3949
FUELHH,2022-09-26 19:30:00,14773.0,377.0,0,0,3948
FUELHH,2022-09-26 20:00:00,14064.0,269.0,0,0,3950
FUELHH,2022-09-26 20:30:00,13103.0,181.0,0,0,3950
FUELHH,2022-09-26 21:00:00,12081.0,188.0,0,0,3946
FUELHH,2022-09-26 21:30:00,11006.0,132.0,0,0,3945
FUELHH,2022-09-26 22:00:00,10342.0,115.0,0,0,3945
FUELHH,2022-09-26 22:30:00,8661.0,154.0,0,0,3951
FUELHH,2022-09-26 23:00:00,6054.0,144.0,0,0,3945
FUELHH,2022-09-26 23:30:00,4982.0,126.0,0,0,3947
FUELHH,2022-09-27 00:00:00,4308.0,119.0,0,0,3943
FUELHH,2022-09-27 00:30:00,3865.0,121.0,0,0,3945
FUELHH,2022-09-27 01:00:00,3862.0,119.0,0,0,3948
FUELHH,2022-09-27 01:30:00,3783.0,117.0,0,0,3946
FUELHH,2022-09-27 02:00:00,4230.0,115.0,0,0,3948
FUELHH,2022-09-27 02:30:00,3912.0,121.0,0,0,3949
FUELHH,2022-09-27 03:00:00,4319.0,100.0,0,0,3949
FUELHH,2022-09-27 03:30:00,4501.0,90.0,0,0,3950
FUELHH,2022-09-27 04:00:00,4754.0,101.0,0,0,3948
FUELHH,2022-09-27 04:30:00,4931.0,94.0,0,0,3951
FUELHH,2022-09-27 05:00:00,5453.0,95.0,0,0,3947
FUELHH,2022-09-27 05:30:00,5789.0,97.0,0,0,3948
FUELHH,2022-09-27 06:00:00,7339.0,104.0,0,0,3945
FUELHH,2022-09-27 06:30:00,9164.0,105.0,0,0,3940
FUELHH,2022-09-27 07:00:00,12052.0,105.0,0,0,3939
FUELHH,2022-09-27 07:30:00,13441.0,176.0,0,0,3940
FUELHH,2022-09-27 08:00:00,13769.0,153.0,0,0,3942
FUELHH,2022-09-27 08:30:00,14060.0,314.0,0,0,3942
FUELHH,2022-09-27 09:00:00,14382.0,607.0,0,0,3939
FUELHH,2022-09-27 09:30:00,14333.0,756.0,0,0,3944
FUELHH,2022-09-27 10:00:00,14391.0,656.0,0,0,3942
FUELHH,2022-09-27 10:30:00,14353.0,450.0,0,0,3941
FUELHH,2022-09-27 11:00:00,14045.0,451.0,0,0,3948
FUELHH,2022-09-27 11:30:00,14023.0,669.0,0,0,3953
FUELHH,2022-09-27 12:00:00,14088.0,725.0,0,0,3953
FUELHH,2022-09-27 12:30:00,14258.0,806.0,0,0,3955
FUELHH,2022-09-27 13:00:00,14089.0,723.0,0,0,3952
FUELHH,2022-09-27 13:30:00,14126.0,521.0,0,0,3956
FUELHH,2022-09-27 14:00:00,14328.0,473.0,0,0,3954
FUELHH,2022-09-27 14:30:00,14458.0,322.0,0,0,3957
FUELHH,2022-09-27 15:00:00,15260.0,243.0,0,0,3953
FUELHH,2022-09-27 15:30:00,16059.0,369.0,0,0,3951
FUELHH,2022-09-27 16:00:00,16647.0,501.0,0,0,3949
FUELHH,2022-09-27 16:30:00,17241.0,689.0,0,0,3944
FUELHH,2022-09-27 17:00:00,17859.0,958.0,0,0,3943
FUELHH,2022-09-27 17:30:00,18076.0,1042.0,0,0,3948
FUELHH,2022-09-27 18:00:00,17833.0,1080.0,0,0,3945
FUELHH,2022-09-27 18:30:00,18005.0,970.0,0,0,3942
FUELHH,2022-09-27 19:00:00,18081.0,1054.0,0,0,3946
FUELHH,2022-09-27 19:30:00,18181.0,1000.0,0,0,3945
FUELHH,2022-09-27 20:00:00,17069.0,966.0,0,0,3947
FUELHH,2022-09-27 20:30:00,16854.0,559.0,0,0,3947
FUELHH,2022-09-27 21:00:00,17534.0,480.0,0,0,3951
FUELHH,2022-09-27 21:30:00,17468.0,392.0,0,0,3947
FUELHH,2022-09-27 22:00:00,17183.0,268.0,0,0,3947
FUELHH,2022-09-27 22:30:00,16182.0,162.0,0,0,3946
FUELHH,2022-09-27 23:00:00,15402.0,166.0,0,0,3948
FUELHH,2022-09-27 23:30:00,14647.0,136.0,0,0,3951
FUELHH,2022-09-28 00:00:00,13974.0,134.0,0,0,3946
FUELHH,2022-09-28 00:30:00,13318.0,142.0,0,0,3941
FUELHH,2022-09-28 01:00:00,13479.0,151.0,0,0,3942
FUELHH,2022-09-28 01:30:00,13835.0,144.0,0,0,3942
FUELHH,2022-09-28 02:00:00,13823.0,136.0,0,0,3946
FUELHH,2022-09-28 02:30:00,13554.0,148.0,0,0,3942
FUELHH,2022-09-28 03:00:00,13330.0,149.0,0,0,3945
FUELHH,2022-09-28 03:30:00,13576.0,144.0,0,0,3940
FUELHH,2022-09-28 04:00:00,13994.0,137.0,0,0,3943
FUELHH,2022-09-28 04:30:00,14319.0,136.0,0,0,3957
FUELHH,2022-09-28 05:00:00,14492.0,140.0,0,29,3969
FUELHH,2022-09-28 05:30:00,15258.0,134.0,0,144,4005
FUELHH,2022-09-28 06:00:00,16658.0,527.0,0,295,4050
FUELHH,2022-09-28 06:30:00,17817.0,872.0,0,492,4056
FUELHH,2022-09-28 07:00:00,18853.0,1123.0,0,738,4055
FUELHH,2022-09-28 07:30:00,19511.0,1132.0,0,1050,4056
FUELHH,2022-09-28 08:00:00,19186.0,814.0,0,1109,4058
FUELHH,2022-09-28 08:30:00,19100.0,743.0,0,1097,4062
FUELHH,2022-09-28 09:00:00,19242.0,736.0,0,1111,4060
FUELHH,2022-09-28 09:30:00,19076.0,625.0,0,1148,4060
FUELHH,2022-09-28 10:00:00,18413.0,557.0,0,1131,4059
FUELHH,2022-09-28 10:30:00,18173.0,509.0,0,1119,4057
FUELHH,2022-09-28 11:00:00,18045.0,368.0,0,889,4061
FUELHH,2022-09-28 11:30:00,18151.0,295.0,0,819,4064
FUELHH,2022-09-28 12:00:00,18675.0,264.0,0,879,4073
FUELHH,2022-09-28 12:30:00,18670.0,218.0,0,898,4078
FUELHH,2022-09-28 13:00:00,18438.0,210.0,0,902,4081
FUELHH,2022-09-28 13:30:00,18018.0,205.0,0,863,4087
FUELHH,2022-09-28 14:00:00,17690.0,221.0,0,909,4103
FUELHH,2022-09-28 14:30:00,17619.0,212.0,0,1176,4146
FUELHH,2022-09-28 15:00:00,17212.0,212.0,0,1195,4151
FUELHH,2022-09-28 15:30:00,17645.0,242.0,0,1025,4151
FUELHH,2022-09-28 16:00:00,17571.0,270.0,0,894,4153
FUELHH,2022-09-28 16:30:00,18169.0,354.0,0,967,4149
FUELHH,2022-09-28 17:00:00,18575.0,341.0,0,1112,4158
FUELHH,2022-09-28 17:30:00,19101.0,498.0,0,1332,4177
FUELHH,2022-09-28 18:00:00,19092.0,893.0,0,1443,4183
FUELHH,2022-09-28 18:30:00,19473.0,928.0,0,1319,4177
FUELHH,2022-09-28 19:00:00,19736.0,1125.0,0,1202,4178
FUELHH,2022-09-28 19:30:00,19365.0,869.0,0,911,4179
FUELHH,2022-09-28 20:00:00,19428.0,560.0,0,921,4178
FUELHH,2022-09-28 20:30:00,19105.0,271.0,0,943,4183
FUELHH,2022-09-28 21:00:00,19317.0,293.0,0,974,4183
FUELHH,2022-09-28 21:30:00,18685.0,187.0,0,593,4184
FUELHH,2022-09-28 22:00:00,17691.0,110.0,0,391,4181
FUELHH,2022-09-28 22:30:00,16522.0,94.0,0,389,4182
FUELHH,2022-09-28 23:00:00,15474.0,111.0,0,432,4203
FUELHH,2022-09-28 23:30:00,15029.0,91.0,0,459,4225
FUELHH,2022-09-29 00:00:00,14507.0,92.0,0,382,4227
FUELHH,2022-09-29 00:30:00,14099.0,88.0,0,355,4243
FUELHH,2022-09-29 01:00:00,14128.0,89.0,0,234,4249
FUELHH,2022-09-29 01:30:00,14281.0,90.0,0,230,4247
FUELHH,2022-09-29 02:00:00,14379.0,95.0,0,237,4246
FUELHH,2022-09-29 02:30:00,14125.0,96.0,0,233,4242
FUELHH,2022-09-29 03:00:00,14364.0,109.0,0,230,4236
FUELHH,2022-09-29 03:30:00,14386.0,85.0,0,230,4244
FUELHH,2022-09-29 04:00:00,14548.0,96.0,0,230,4242
FUELHH,2022-09-29 04:30:00,14823.0,84.0,0,236,4241
FUELHH,2022-09-29 05:00:00,15252.0,111.0,0,317,4237
FUELHH,2022-09-29 05:30:00,16526.0,94.0,0,316,4241
FUELHH,2022-09-29 06:00:00,17946.0,109.0,0,475,4243
FUELHH,2022-09-29 06:30:00,19224.0,108.0,0,921,4244
FUELHH,2022-09-29 07:00:00,19803.0,409.0,0,1232,4247
FUELHH,2022-09-29 07:30:00,20188.0,878.0,0,1419,4245
FUELHH,2022-09-29 08:00:00,20270.0,902.0,0,1308,4249
FUELHH,2022-09-29 08:30:00,20286.0,709.0,0,1263,4242
FUELHH,2022-09-29 09:00:00,20363.0,682.0,0,1375,4248
FUELHH,2022-09-29 09:30:00,20271.0,758.0,0,1435,4245
FUELHH,2022-09-29 10:00:00,20104.0,706.0,0,1466,4247
FUELHH,2022-09-29 10:30:00,19857.0,754.0,0,1464,4237
FUELHH,2022-09-29 11:00:00,19695.0,589.0,0,1464,4233
FUELHH,2022-09-29 11:30:00,20029.0,195.0,0,1471,4224
FUELHH,2022-09-29 12:00:00,20098.0,196.0,0,1426,4236
FUELHH,2022-09-29 12:30:00,20043.0,267.0,0,1322,4237
FUELHH,2022-09-29 13:00:00,20106.0,608.0,0,1443,4242
FUELHH,2022-09-29 13:30:00,20074.0,625.0,0,1435,4282
FUELHH,2022-09-29 14:00:00,20208.0,613.0,0,1451,4300
FUELHH,2022-09-29 14:30:00,20160.0,614.0,0,1441,4303
FUELHH,2022-09-29 15:00:00,19854.0,683.0,0,1080,4304
FUELHH,2022-09-29 15:30:00,19959.0,697.0,0,844,4304
FUELHH,2022-09-29 16:00:00,20132.0,698.0,0,701,4307
FUELHH,2022-09-29 16:30:00,20505.0,728.0,0,729,4302
FUELHH,2022-09-29 17:00:00,20552.0,693.0,0,835,4302
FUELHH,2022-09-29 17:30:00,20731.0,641.0,0,1016,4307
FUELHH,2022-09-29 18:00:00,20753.0,719.0,0,937,4302
FUELHH,2022-09-29 18:30:00,20935.0,640.0,0,797,4317
FUELHH,2022-09-29 19:00:00,21353.0,737.0,0,803,4350
FUELHH,2022-09-29 19:30:00,21422.0,705.0,0,741,4353
FUELHH,2022-09-29 20:00:00,21429.0,532.0,0,857,4348
FUELHH,2022-09-29 20:30:00,20642.0,312.0,0,818,4346
FUELHH,2022-09-29 21:00:00,20646.0,219.0,0,783,4341
FUELHH,2022-09-29 21:30:00,19993.0,176.0,0,552,4347
FUELHH,2022-09-29 22:00:00,19697.0,153.0,0,879,4346
FUELHH,2022-09-29 22:30:00,18456.0,95.0,0,911,4346
FUELHH,2022-09-29 23:00:00,17022.0,132.0,0,763,4343
FUELHH,2022-09-29 23:30:00,15957.0,102.0,0,714,4346
FUELHH,2022-09-30 00:00:00,15226.0,86.0,0,653,4347
FUELHH,2022-09-30 00:30:00,14650.0,91.0,0,564,4350
FUELHH,2022-09-30 01:00:00,13804.0,99.0,0,910,4349
FUELHH,2022-09-30 01:30:00,13915.0,99.0,0,978,4348
FUELHH,2022-09-30 02:00:00,14126.0,96.0,0,975,4351
FUELHH,2022-09-30 02:30:00,13964.0,99.0,0,976,4353
FUELHH,2022-09-30 03:00:00,13488.0,87.0,0,976,4356
FUELHH,2022-09-30 03:30:00,13396.0,88.0,0,975,4356
FUELHH,2022-09-30 04:00:00,13121.0,92.0,0,977,4359
FUELHH,2022-09-30 04:30:00,13080.0,87.0,0,976,4357
FUELHH,2022-09-30 05:00:00,13044.0,84.0,0,978,4356
FUELHH,2022-09-30 05:30:00,13291.0,84.0,0,975,4364
FUELHH,2022-09-30 06:00:00,14587.0,84.0,0,855,4372
FUELHH,2022-09-30 06:30:00,16154.0,93.0,0,820,4372
FUELHH,2022-09-30 07:00:00,17529.0,377.0,0,931,4370
FUELHH,2022-09-30 07:30:00,17890.0,711.0,0,928,4373
FUELHH,2022-09-30 08:00:00,18054.0,847.0,0,902,4373
FUELHH,2022-09-30 08:30:00,17870.0,603.0,0,857,4369
FUELHH,2022-09-30 09:00:00,17364.0,407.0,0,792,4365
FUELHH,2022-09-30 09:30:00,17053.0,180.0,0,921,4373
FUELHH,2022-09-30 10:00:00,16619.0,99.0,0,789,4367
FUELHH,2022-09-30 10:30:00,15974.0,118.0,0,402,4366
FUELHH,2022-09-30 11:00:00,13935.0,113.0,0,58,4367
FUELHH,2022-09-30 11:30:00,12825.0,93.0,0,0,4366
FUELHH,2022-09-30 12:00:00,11776.0,94.0,0,0,4370
FUELHH,2022-09-30 12:30:00,11089.0,85.0,0,0,4369
FUELHH,2022-09-30 13:00:00,11315.0,86.0,0,0,4363
FUELHH,2022-09-30 13:30:00,10973.0,90.0,0,0,4360
FUELHH,2022-09-30 14:00:00,11540.0,89.0,0,0,4360
FUELHH,2022-09-30 14:30:00,11445.0,84.0,0,0,4364
FUELHH,2022-09-30 15:00:00,12260.0,88.0,0,0,4365
FUELHH,2022-09-30 15:30:00,12191.0,184.0,0,0,4359
